Customer ID,Total Cutomer,Brand,Age,Average Age,Age Group,Gender,Location,Rating,Average Satisfaction,Customer Satisfaction,Feedback Text,Customer Sentiment,Complaint Tag,Sentiment Score,Review Date,Month and Year,Monthly Satisfaction,High Risk Flag,High Risk Customer,Churn Risk%
CUST1487,1000,Oppo,27,39,26-35,Other,Barisal,2,3,Dissatisfied,Design feels outdated,Negative,General,-1,"21 April, 2023",Apr-2023,,1,208,21%
CUST1488,1000,Samsung,54,39,46-55,Female,Rajshahi,4,3,Satisfied,Great performance under heavy use,Positive,General,1,"20 January, 2024",Jan-2024,,0,207,21%
CUST1489,1000,Samsung,26,39,26-35,Other,Rajshahi,3,3,Neutral,Too expensive for features,Negative,Pricing Issue,-1,"10 July, 2023",Jul-2023,,0,207,21%
CUST1490,1000,Apple,41,39,36-45,Other,Rangpur,4,3,Satisfied,Excellent customer support,Positive,Service Complaint,1,"4 May, 2024",May-2024,,0,207,21%
CUST1491,1000,Oneplus,52,39,46-55,Male,Dhaka,5,3,Very Satisfied,Great performance under heavy use,Positive,General,1,"24 November, 2024",Nov-2024,,0,207,21%
CUST1492,1000,Oppo,52,39,46-55,Female,Rangpur,3,3,Neutral,Lags frequently,Negative,Slow System,-1,"1 March, 2024",Mar-2024,,0,207,21%
CUST1493,1000,Xiaomi,53,39,46-55,Female,Khulna,5,3,Very Satisfied,Lags frequently,Negative,Slow System,-1,"9 February, 2024",Feb-2024,,0,207,21%
CUST1494,1000,Apple,35,39,26-35,Female,Barisal,2,3,Dissatisfied,Breaks easily,Negative,General,-1,"1 December, 2023",Dec-2023,,1,207,21%
CUST1495,1000,Oneplus,56,39,47-60,Female,Barisal,1,3,Very Dissatisfied,Affordable and reliable,Positive,General,1,"28 July, 2023",Jul-2023,,1,206,21%
CUST1496,1000,Xiaomi,49,39,46-55,Other,Chittagong,3,3,Neutral,Poor camera resolution,Negative,General,-1,"22 January, 2023",Jan-2023,,0,205,21%
CUST1497,1000,Samsung,41,39,36-45,Female,Dhaka,2,3,Dissatisfied,Battery drains quickly,Negative,Battery Problem,-1,"8 November, 2024",Nov-2024,,1,205,21%
CUST1498,1000,Samsung,40,39,36-45,Other,Dhaka,2,3,Dissatisfied,Affordable and reliable,Positive,General,1,"2 September, 2024",Sep-2024,,1,204,20%
CUST1499,1000,Xiaomi,49,39,46-55,Other,Barisal,3,3,Neutral,Breaks easily,Negative,General,-1,"27 July, 2023",Jul-2023,,0,203,20%
CUST1500,1000,Apple,54,39,46-55,Other,Barisal,5,3,Very Satisfied,Excellent battery life,Positive,Battery Problem,1,"8 January, 2023",Jan-2023,,0,203,20%
CUST1501,1000,Samsung,29,39,26-35,Female,Sylhet,2,3,Dissatisfied,Amazing camera quality,Positive,General,1,"2 December, 2024",Dec-2024,,1,203,20%
CUST1502,1000,Oppo,30,39,26-35,Male,Sylhet,4,3,Satisfied,Lags frequently,Negative,Slow System,-1,"17 November, 2024",Nov-2024,,0,202,20%
CUST1503,1000,Vivo,40,39,36-45,Male,Sylhet,2,3,Dissatisfied,Very durable,Positive,General,1,"12 June, 2024",Jun-2024,,1,202,20%
CUST1504,1000,Xiaomi,42,39,36-45,Female,Dhaka,5,3,Very Satisfied,Breaks easily,Negative,General,-1,"24 August, 2024",Aug-2024,,0,201,20%
CUST1505,1000,Xiaomi,52,39,46-55,Male,Chittagong,5,3,Very Satisfied,Affordable and reliable,Positive,General,1,"14 October, 2024",Oct-2024,,0,201,20%
CUST1506,1000,Samsung,58,39,47-60,Male,Rajshahi,4,3,Satisfied,Excellent battery life,Positive,Battery Problem,1,"18 October, 2024",Oct-2024,,0,201,20%
CUST1507,1000,Apple,47,39,46-55,Other,Sylhet,2,3,Dissatisfied,Excellent battery life,Positive,Battery Problem,1,"15 June, 2023",Jun-2023,,1,201,20%
CUST1508,1000,Oppo,34,39,26-35,Other,Chittagong,5,3,Very Satisfied,Excellent customer support,Positive,Service Complaint,1,"10 May, 2024",May-2024,,0,200,20%
CUST1509,1000,Apple,37,39,36-45,Female,Rangpur,3,3,Neutral,Customer service is slow,Negative,Slow System,-1,"12 August, 2024",Aug-2024,,0,200,20%
CUST1510,1000,Oneplus,42,39,36-45,Female,Khulna,1,3,Very Dissatisfied,Stylish design,Neutral,General,0,"4 March, 2024",Mar-2024,,1,200,20%
CUST1511,1000,Oneplus,39,39,36-45,Male,Sylhet,1,3,Very Dissatisfied,Lags frequently,Negative,Slow System,-1,"12 June, 2023",Jun-2023,,1,199,20%
CUST1512,1000,Vivo,30,39,26-35,Other,Rangpur,1,3,Very Dissatisfied,Affordable and reliable,Positive,General,1,"1 January, 2024",Jan-2024,,1,198,20%
CUST1513,1000,Samsung,36,39,36-45,Female,Rajshahi,2,3,Dissatisfied,Stylish design,Neutral,General,0,"9 June, 2024",Jun-2024,,1,197,20%
CUST1514,1000,Samsung,53,39,46-55,Female,Khulna,4,3,Satisfied,Too expensive for features,Negative,Pricing Issue,-1,"27 August, 2023",Aug-2023,,0,196,20%
CUST1515,1000,Samsung,29,39,26-35,Female,Khulna,5,3,Very Satisfied,Battery drains quickly,Negative,Battery Problem,-1,"13 March, 2023",Mar-2023,,0,196,20%
CUST1516,1000,Vivo,58,39,47-60,Female,Rajshahi,3,3,Neutral,Poor camera resolution,Negative,General,-1,"20 March, 2024",Mar-2024,,0,196,20%
CUST1517,1000,Oneplus,36,39,36-45,Female,Sylhet,3,3,Neutral,Too expensive for features,Negative,Pricing Issue,-1,"16 October, 2024",Oct-2024,,0,196,20%
CUST1518,1000,Apple,29,39,26-35,Female,Dhaka,2,3,Dissatisfied,Very durable,Positive,General,1,"23 May, 2024",May-2024,,1,196,20%
CUST1519,1000,Vivo,26,39,26-35,Male,Rajshahi,1,3,Very Dissatisfied,Poor camera resolution,Negative,General,-1,"26 September, 2023",Sep-2023,,1,195,20%
CUST1520,1000,Vivo,24,39,18-25,Other,Rajshahi,2,3,Dissatisfied,Excellent battery life,Positive,Battery Problem,1,"19 February, 2024",Feb-2024,,1,194,19%
CUST1521,1000,Apple,45,39,36-45,Other,Rajshahi,4,3,Satisfied,Amazing camera quality,Positive,General,1,"2 September, 2023",Sep-2023,,0,193,19%
CUST1522,1000,Samsung,31,39,26-35,Female,Khulna,4,3,Satisfied,Amazing camera quality,Positive,General,1,"5 November, 2024",Nov-2024,,0,193,19%
CUST1523,1000,Oppo,48,39,46-55,Other,Chittagong,5,3,Very Satisfied,Too expensive for features,Negative,Pricing Issue,-1,"1 March, 2023",Mar-2023,,0,193,19%
CUST1524,1000,Apple,36,39,36-45,Other,Rangpur,5,3,Very Satisfied,Stylish design,Neutral,General,0,"6 January, 2023",Jan-2023,,0,193,19%
CUST1525,1000,Oneplus,33,39,26-35,Other,Dhaka,4,3,Satisfied,Poor camera resolution,Negative,General,-1,"9 December, 2024",Dec-2024,,0,193,19%
CUST1526,1000,Xiaomi,22,39,18-25,Female,Sylhet,4,3,Satisfied,Excellent battery life,Positive,Battery Problem,1,"23 July, 2024",Jul-2024,,0,193,19%
CUST1527,1000,Xiaomi,52,39,46-55,Female,Sylhet,4,3,Satisfied,Breaks easily,Negative,General,-1,"11 February, 2024",Feb-2024,,0,193,19%
CUST1528,1000,Vivo,29,39,26-35,Other,Rangpur,2,3,Dissatisfied,Excellent customer support,Positive,Service Complaint,1,"5 August, 2023",Aug-2023,,1,193,19%
CUST1529,1000,Xiaomi,42,39,36-45,Other,Chittagong,4,3,Satisfied,Design feels outdated,Negative,General,-1,"26 January, 2023",Jan-2023,,0,192,19%
CUST1530,1000,Oppo,38,39,36-45,Female,Rajshahi,3,3,Neutral,Poor camera resolution,Negative,General,-1,"5 January, 2023",Jan-2023,,0,192,19%
CUST1531,1000,Samsung,53,39,46-55,Male,Dhaka,1,3,Very Dissatisfied,Stylish design,Neutral,General,0,"15 June, 2024",Jun-2024,,1,192,19%
CUST1532,1000,Oneplus,40,39,36-45,Other,Sylhet,4,3,Satisfied,Very durable,Positive,General,1,"25 January, 2024",Jan-2024,,0,191,19%
CUST1533,1000,Oppo,33,39,26-35,Male,Rangpur,1,3,Very Dissatisfied,Stylish design,Neutral,General,0,"10 December, 2024",Dec-2024,,1,191,19%
CUST1534,1000,Oneplus,56,39,47-60,Other,Barisal,2,3,Dissatisfied,Excellent battery life,Positive,Battery Problem,1,"24 July, 2024",Jul-2024,,1,190,19%
CUST1535,1000,Oneplus,59,39,47-60,Male,Rangpur,1,3,Very Dissatisfied,Affordable and reliable,Positive,General,1,"23 March, 2024",Mar-2024,,1,189,19%
CUST1536,1000,Samsung,56,39,47-60,Male,Sylhet,2,3,Dissatisfied,Excellent customer support,Positive,Service Complaint,1,"26 May, 2023",May-2023,,1,188,19%
CUST1537,1000,Vivo,31,39,26-35,Male,Rajshahi,3,3,Neutral,Customer service is slow,Negative,Slow System,-1,"23 January, 2024",Jan-2024,,0,187,19%
CUST1538,1000,Xiaomi,48,39,46-55,Female,Barisal,2,3,Dissatisfied,Breaks easily,Negative,General,-1,"6 September, 2023",Sep-2023,,1,187,19%
CUST1539,1000,Samsung,22,39,18-25,Male,Chittagong,2,3,Dissatisfied,Excellent battery life,Positive,Battery Problem,1,"9 June, 2024",Jun-2024,,1,186,19%
CUST1540,1000,Oppo,52,39,46-55,Male,Dhaka,5,3,Very Satisfied,Excellent customer support,Positive,Service Complaint,1,"6 April, 2024",Apr-2024,,0,185,19%
CUST1541,1000,Vivo,40,39,36-45,Male,Chittagong,4,3,Satisfied,Great performance under heavy use,Positive,General,1,"13 January, 2023",Jan-2023,,0,185,19%
CUST1542,1000,Oppo,46,39,46-55,Other,Chittagong,4,3,Satisfied,Lags frequently,Negative,Slow System,-1,"19 January, 2024",Jan-2024,,0,185,19%
CUST1543,1000,Vivo,28,39,26-35,Male,Rangpur,3,3,Neutral,Great performance under heavy use,Positive,General,1,"9 July, 2024",Jul-2024,,0,185,19%
CUST1544,1000,Oppo,35,39,26-35,Other,Dhaka,3,3,Neutral,Lags frequently,Negative,Slow System,-1,"3 February, 2024",Feb-2024,,0,185,19%
CUST1545,1000,Samsung,29,39,26-35,Male,Dhaka,4,3,Satisfied,Amazing camera quality,Positive,General,1,"19 January, 2023",Jan-2023,,0,185,19%
CUST1546,1000,Vivo,26,39,26-35,Male,Sylhet,5,3,Very Satisfied,Excellent customer support,Positive,Service Complaint,1,"28 July, 2024",Jul-2024,,0,185,19%
CUST1547,1000,Vivo,27,39,26-35,Female,Sylhet,4,3,Satisfied,Customer service is slow,Negative,Slow System,-1,"5 May, 2024",May-2024,,0,185,19%
CUST1548,1000,Oneplus,34,39,26-35,Other,Dhaka,5,3,Very Satisfied,Poor camera resolution,Negative,General,-1,"23 February, 2024",Feb-2024,,0,185,19%
CUST1549,1000,Oneplus,55,39,46-55,Male,Barisal,3,3,Neutral,Breaks easily,Negative,General,-1,"3 December, 2023",Dec-2023,,0,185,19%
CUST1550,1000,Apple,24,39,18-25,Other,Khulna,1,3,Very Dissatisfied,Very durable,Positive,General,1,"23 February, 2024",Feb-2024,,1,185,19%
CUST1551,1000,Oppo,30,39,26-35,Other,Sylhet,3,3,Neutral,Design feels outdated,Negative,General,-1,"3 September, 2024",Sep-2024,,0,184,18%
CUST1552,1000,Oneplus,57,39,47-60,Female,Khulna,3,3,Neutral,Too expensive for features,Negative,Pricing Issue,-1,"5 November, 2024",Nov-2024,,0,184,18%
CUST1553,1000,Apple,59,39,47-60,Female,Rangpur,2,3,Dissatisfied,Stylish design,Neutral,General,0,"2 May, 2023",May-2023,,1,184,18%
CUST1554,1000,Oneplus,26,39,26-35,Female,Barisal,2,3,Dissatisfied,Great performance under heavy use,Positive,General,1,"7 March, 2024",Mar-2024,,1,183,18%
CUST1555,1000,Oppo,44,39,36-45,Female,Dhaka,2,3,Dissatisfied,Breaks easily,Negative,General,-1,"13 February, 2023",Feb-2023,,1,182,18%
CUST1556,1000,Vivo,19,39,18-25,Female,Barisal,2,3,Dissatisfied,Stylish design,Neutral,General,0,"13 November, 2023",Nov-2023,,1,181,18%
CUST1557,1000,Xiaomi,22,39,18-25,Female,Sylhet,5,3,Very Satisfied,Customer service is slow,Negative,Slow System,-1,"16 January, 2024",Jan-2024,,0,180,18%
CUST1558,1000,Oppo,46,39,46-55,Female,Chittagong,4,3,Satisfied,Customer service is slow,Negative,Slow System,-1,"25 May, 2023",May-2023,,0,180,18%
CUST1559,1000,Samsung,54,39,46-55,Female,Rangpur,1,3,Very Dissatisfied,Stylish design,Neutral,General,0,"23 November, 2023",Nov-2023,,1,180,18%
CUST1560,1000,Oneplus,55,39,46-55,Male,Dhaka,3,3,Neutral,Very durable,Positive,General,1,"29 December, 2023",Dec-2023,,0,179,18%
CUST1561,1000,Oneplus,36,39,36-45,Other,Rajshahi,5,3,Very Satisfied,Excellent battery life,Positive,Battery Problem,1,"19 February, 2023",Feb-2023,,0,179,18%
CUST1562,1000,Vivo,25,39,18-25,Female,Rangpur,1,3,Very Dissatisfied,Stylish design,Neutral,General,0,"6 March, 2023",Mar-2023,,1,179,18%
CUST1563,1000,Samsung,18,39,18-25,Female,Khulna,5,3,Very Satisfied,Too expensive for features,Negative,Pricing Issue,-1,"21 December, 2023",Dec-2023,,0,178,18%
CUST1564,1000,Vivo,39,39,36-45,Other,Barisal,5,3,Very Satisfied,Excellent customer support,Positive,Service Complaint,1,"13 June, 2023",Jun-2023,,0,178,18%
CUST1565,1000,Samsung,34,39,26-35,Male,Dhaka,3,3,Neutral,Customer service is slow,Negative,Slow System,-1,"21 May, 2023",May-2023,,0,178,18%
CUST1566,1000,Xiaomi,24,39,18-25,Other,Rangpur,4,3,Satisfied,Very durable,Positive,General,1,"8 May, 2023",May-2023,,0,178,18%
CUST1567,1000,Oneplus,42,39,36-45,Other,Barisal,2,3,Dissatisfied,Customer service is slow,Negative,Slow System,-1,"2 February, 2024",Feb-2024,,1,178,18%
CUST1568,1000,Oneplus,21,39,18-25,Female,Dhaka,4,3,Satisfied,Lags frequently,Negative,Slow System,-1,"7 April, 2024",Apr-2024,,0,177,18%
CUST1569,1000,Xiaomi,53,39,46-55,Other,Sylhet,3,3,Neutral,Breaks easily,Negative,General,-1,"6 July, 2023",Jul-2023,,0,177,18%
CUST1570,1000,Apple,23,39,18-25,Other,Rangpur,3,3,Neutral,Too expensive for features,Negative,Pricing Issue,-1,"20 December, 2024",Dec-2024,,0,177,18%
CUST1571,1000,Vivo,48,39,46-55,Female,Sylhet,3,3,Neutral,Customer service is slow,Negative,Slow System,-1,"9 July, 2023",Jul-2023,,0,177,18%
CUST1572,1000,Xiaomi,36,39,36-45,Female,Rangpur,1,3,Very Dissatisfied,Great performance under heavy use,Positive,General,1,"23 January, 2024",Jan-2024,,1,177,18%
CUST1573,1000,Vivo,56,39,47-60,Female,Sylhet,4,3,Satisfied,Affordable and reliable,Positive,General,1,"4 March, 2024",Mar-2024,,0,176,18%
CUST1574,1000,Oppo,44,39,36-45,Female,Barisal,4,3,Satisfied,Stylish design,Neutral,General,0,"11 October, 2023",Oct-2023,,0,176,18%
CUST1575,1000,Oneplus,27,39,26-35,Other,Rajshahi,5,3,Very Satisfied,Customer service is slow,Negative,Slow System,-1,"25 August, 2023",Aug-2023,,0,176,18%
CUST1576,1000,Vivo,43,39,36-45,Other,Rangpur,5,3,Very Satisfied,Too expensive for features,Negative,Pricing Issue,-1,"13 July, 2023",Jul-2023,,0,176,18%
CUST1577,1000,Samsung,36,39,36-45,Male,Rangpur,5,3,Very Satisfied,Amazing camera quality,Positive,General,1,"14 October, 2023",Oct-2023,,0,176,18%
CUST1578,1000,Vivo,56,39,47-60,Male,Sylhet,3,3,Neutral,Very durable,Positive,General,1,"16 May, 2023",May-2023,,0,176,18%
CUST1579,1000,Oppo,20,39,18-25,Other,Dhaka,4,3,Satisfied,Breaks easily,Negative,General,-1,"20 June, 2023",Jun-2023,,0,176,18%
CUST1580,1000,Oneplus,30,39,26-35,Male,Rangpur,3,3,Neutral,Excellent battery life,Positive,Battery Problem,1,"8 June, 2023",Jun-2023,,0,176,18%
CUST1581,1000,Xiaomi,45,39,36-45,Other,Sylhet,1,3,Very Dissatisfied,Breaks easily,Negative,General,-1,"20 July, 2023",Jul-2023,,1,176,18%
CUST1582,1000,Oppo,37,39,36-45,Male,Chittagong,5,3,Very Satisfied,Battery drains quickly,Negative,Battery Problem,-1,"1 May, 2024",May-2024,,0,175,18%
CUST1583,1000,Oneplus,45,39,36-45,Female,Sylhet,3,3,Neutral,Great performance under heavy use,Positive,General,1,"10 July, 2024",Jul-2024,,0,175,18%
CUST1584,1000,Vivo,25,39,18-25,Male,Barisal,3,3,Neutral,Great performance under heavy use,Positive,General,1,"5 August, 2024",Aug-2024,,0,175,18%
CUST1585,1000,Apple,58,39,47-60,Female,Rajshahi,1,3,Very Dissatisfied,Breaks easily,Negative,General,-1,"18 May, 2024",May-2024,,1,175,18%
CUST1586,1000,Apple,56,39,47-60,Female,Chittagong,2,3,Dissatisfied,Battery drains quickly,Negative,Battery Problem,-1,"6 January, 2024",Jan-2024,,1,174,17%
CUST1587,1000,Samsung,18,39,18-25,Female,Barisal,4,3,Satisfied,Excellent customer support,Positive,Service Complaint,1,"13 April, 2023",Apr-2023,,0,173,17%
CUST1588,1000,Oneplus,20,39,18-25,Female,Barisal,2,3,Dissatisfied,Affordable and reliable,Positive,General,1,"5 May, 2023",May-2023,,1,173,17%
CUST1589,1000,Apple,30,39,26-35,Male,Barisal,5,3,Very Satisfied,Breaks easily,Negative,General,-1,"9 November, 2023",Nov-2023,,0,172,17%
CUST1590,1000,Xiaomi,45,39,36-45,Other,Dhaka,3,3,Neutral,Customer service is slow,Negative,Slow System,-1,"2 April, 2024",Apr-2024,,0,172,17%
CUST1591,1000,Oneplus,42,39,36-45,Female,Barisal,1,3,Very Dissatisfied,Breaks easily,Negative,General,-1,"18 August, 2023",Aug-2023,,1,172,17%
CUST1592,1000,Xiaomi,50,39,46-55,Male,Dhaka,1,3,Very Dissatisfied,Great performance under heavy use,Positive,General,1,"19 October, 2024",Oct-2024,,1,171,17%
CUST1593,1000,Xiaomi,55,39,46-55,Female,Barisal,4,3,Satisfied,Great performance under heavy use,Positive,General,1,"16 July, 2023",Jul-2023,,0,170,17%
CUST1594,1000,Apple,23,39,18-25,Male,Khulna,2,3,Dissatisfied,Excellent battery life,Positive,Battery Problem,1,"27 February, 2024",Feb-2024,,1,170,17%
CUST1595,1000,Oneplus,49,39,46-55,Male,Chittagong,4,3,Satisfied,Lags frequently,Negative,Slow System,-1,"25 July, 2024",Jul-2024,,0,169,17%
CUST1596,1000,Vivo,38,39,36-45,Male,Khulna,3,3,Neutral,Great performance under heavy use,Positive,General,1,"1 September, 2024",Sep-2024,,0,169,17%
CUST1597,1000,Oppo,33,39,26-35,Other,Barisal,4,3,Satisfied,Very durable,Positive,General,1,"20 June, 2023",Jun-2023,,0,169,17%
CUST1598,1000,Apple,38,39,36-45,Male,Chittagong,1,3,Very Dissatisfied,Excellent customer support,Positive,Service Complaint,1,"17 January, 2024",Jan-2024,,1,169,17%
CUST1599,1000,Apple,28,39,26-35,Male,Chittagong,1,3,Very Dissatisfied,Affordable and reliable,Positive,General,1,"22 June, 2023",Jun-2023,,1,168,17%
CUST1600,1000,Vivo,54,39,46-55,Other,Rangpur,5,3,Very Satisfied,Breaks easily,Negative,General,-1,"24 October, 2024",Oct-2024,,0,167,17%
CUST1601,1000,Oneplus,53,39,46-55,Other,Rajshahi,5,3,Very Satisfied,Amazing camera quality,Positive,General,1,"28 March, 2024",Mar-2024,,0,167,17%
CUST1602,1000,Oneplus,52,39,46-55,Male,Khulna,3,3,Neutral,Customer service is slow,Negative,Slow System,-1,"16 December, 2023",Dec-2023,,0,167,17%
CUST1603,1000,Xiaomi,36,39,36-45,Other,Rajshahi,2,3,Dissatisfied,Affordable and reliable,Positive,General,1,"25 September, 2024",Sep-2024,,1,167,17%
CUST1604,1000,Vivo,37,39,36-45,Female,Chittagong,4,3,Satisfied,Excellent customer support,Positive,Service Complaint,1,"8 May, 2024",May-2024,,0,166,17%
CUST1605,1000,Vivo,35,39,26-35,Female,Dhaka,3,3,Neutral,Lags frequently,Negative,Slow System,-1,"11 September, 2024",Sep-2024,,0,166,17%
CUST1606,1000,Oneplus,58,39,47-60,Other,Chittagong,5,3,Very Satisfied,Poor camera resolution,Negative,General,-1,"4 January, 2023",Jan-2023,,0,166,17%
CUST1607,1000,Xiaomi,31,39,26-35,Other,Rajshahi,4,3,Satisfied,Very durable,Positive,General,1,"3 April, 2023",Apr-2023,,0,166,17%
CUST1608,1000,Apple,32,39,26-35,Male,Khulna,5,3,Very Satisfied,Lags frequently,Negative,Slow System,-1,"6 January, 2023",Jan-2023,,0,166,17%
CUST1609,1000,Samsung,48,39,46-55,Other,Barisal,4,3,Satisfied,Breaks easily,Negative,General,-1,"15 October, 2023",Oct-2023,,0,166,17%
CUST1610,1000,Oppo,18,39,18-25,Male,Rangpur,2,3,Dissatisfied,Poor camera resolution,Negative,General,-1,"9 September, 2024",Sep-2024,,1,166,17%
CUST1611,1000,Apple,20,39,18-25,Female,Rangpur,3,3,Neutral,Excellent customer support,Positive,Service Complaint,1,"26 May, 2023",May-2023,,0,165,17%
CUST1612,1000,Oneplus,33,39,26-35,Other,Rangpur,4,3,Satisfied,Excellent battery life,Positive,Battery Problem,1,"28 February, 2024",Feb-2024,,0,165,17%
CUST1613,1000,Oppo,40,39,36-45,Male,Barisal,1,3,Very Dissatisfied,Amazing camera quality,Positive,General,1,"30 August, 2024",Aug-2024,,1,165,17%
CUST1614,1000,Samsung,28,39,26-35,Male,Rangpur,1,3,Very Dissatisfied,Affordable and reliable,Positive,General,1,"1 April, 2024",Apr-2024,,1,164,16%
CUST1615,1000,Samsung,29,39,26-35,Female,Khulna,4,3,Satisfied,Stylish design,Neutral,General,0,"21 July, 2023",Jul-2023,,0,163,16%
CUST1616,1000,Xiaomi,27,39,26-35,Other,Barisal,4,3,Satisfied,Design feels outdated,Negative,General,-1,"31 July, 2023",Jul-2023,,0,163,16%
CUST1617,1000,Oppo,49,39,46-55,Female,Rangpur,4,3,Satisfied,Affordable and reliable,Positive,General,1,"6 January, 2023",Jan-2023,,0,163,16%
CUST1618,1000,Xiaomi,33,39,26-35,Male,Barisal,1,3,Very Dissatisfied,Excellent battery life,Positive,Battery Problem,1,"15 September, 2024",Sep-2024,,1,163,16%
CUST1619,1000,Apple,25,39,18-25,Male,Rajshahi,1,3,Very Dissatisfied,Amazing camera quality,Positive,General,1,"11 January, 2024",Jan-2024,,1,162,16%
CUST1620,1000,Vivo,55,39,46-55,Other,Khulna,4,3,Satisfied,Design feels outdated,Negative,General,-1,"22 March, 2024",Mar-2024,,0,161,16%
CUST1621,1000,Vivo,29,39,26-35,Male,Sylhet,5,3,Very Satisfied,Very durable,Positive,General,1,"16 April, 2023",Apr-2023,,0,161,16%
CUST1622,1000,Vivo,41,39,36-45,Other,Dhaka,5,3,Very Satisfied,Excellent customer support,Positive,Service Complaint,1,"12 October, 2024",Oct-2024,,0,161,16%
CUST1623,1000,Oppo,45,39,36-45,Female,Rangpur,2,3,Dissatisfied,Too expensive for features,Negative,Pricing Issue,-1,"5 February, 2024",Feb-2024,,1,161,16%
CUST1624,1000,Vivo,25,39,18-25,Other,Dhaka,3,3,Neutral,Customer service is slow,Negative,Slow System,-1,"6 April, 2023",Apr-2023,,0,160,16%
CUST1625,1000,Apple,45,39,36-45,Other,Barisal,5,3,Very Satisfied,Excellent customer support,Positive,Service Complaint,1,"23 January, 2024",Jan-2024,,0,160,16%
CUST1626,1000,Xiaomi,53,39,46-55,Male,Dhaka,1,3,Very Dissatisfied,Very durable,Positive,General,1,"27 March, 2024",Mar-2024,,1,160,16%
CUST1627,1000,Oppo,43,39,36-45,Male,Khulna,5,3,Very Satisfied,Design feels outdated,Negative,General,-1,"20 February, 2024",Feb-2024,,0,159,16%
CUST1628,1000,Xiaomi,25,39,18-25,Other,Khulna,2,3,Dissatisfied,Poor camera resolution,Negative,General,-1,"26 December, 2024",Dec-2024,,1,159,16%
CUST1629,1000,Oppo,45,39,36-45,Male,Chittagong,2,3,Dissatisfied,Amazing camera quality,Positive,General,1,"18 May, 2024",May-2024,,1,158,16%
CUST1630,1000,Xiaomi,45,39,36-45,Male,Rangpur,3,3,Neutral,Very durable,Positive,General,1,"29 March, 2024",Mar-2024,,0,157,16%
CUST1631,1000,Samsung,54,39,46-55,Male,Chittagong,5,3,Very Satisfied,Design feels outdated,Negative,General,-1,"18 October, 2023",Oct-2023,,0,157,16%
CUST1632,1000,Xiaomi,58,39,47-60,Other,Dhaka,1,3,Very Dissatisfied,Great performance under heavy use,Positive,General,1,"17 June, 2024",Jun-2024,,1,157,16%
CUST1633,1000,Vivo,53,39,46-55,Male,Sylhet,1,3,Very Dissatisfied,Affordable and reliable,Positive,General,1,"12 July, 2023",Jul-2023,,1,156,16%
CUST1634,1000,Samsung,44,39,36-45,Other,Chittagong,4,3,Satisfied,Excellent battery life,Positive,Battery Problem,1,"30 May, 2023",May-2023,,0,155,16%
CUST1635,1000,Xiaomi,34,39,26-35,Male,Chittagong,1,3,Very Dissatisfied,Too expensive for features,Negative,Pricing Issue,-1,"29 May, 2024",May-2024,,1,155,16%
CUST1636,1000,Oppo,26,39,26-35,Female,Khulna,3,3,Neutral,Very durable,Positive,General,1,"28 January, 2024",Jan-2024,,0,154,15%
CUST1637,1000,Oppo,50,39,46-55,Male,Sylhet,3,3,Neutral,Excellent battery life,Positive,Battery Problem,1,"12 November, 2023",Nov-2023,,0,154,15%
CUST1638,1000,Oppo,37,39,36-45,Male,Barisal,1,3,Very Dissatisfied,Poor camera resolution,Negative,General,-1,"17 March, 2023",Mar-2023,,1,154,15%
CUST1639,1000,Oneplus,30,39,26-35,Other,Dhaka,1,3,Very Dissatisfied,Customer service is slow,Negative,Slow System,-1,"21 August, 2024",Aug-2024,,1,153,15%
CUST1640,1000,Apple,45,39,36-45,Other,Chittagong,4,3,Satisfied,Poor camera resolution,Negative,General,-1,"27 September, 2023",Sep-2023,,0,152,15%
CUST1641,1000,Oppo,46,39,46-55,Male,Sylhet,1,3,Very Dissatisfied,Lags frequently,Negative,Slow System,-1,"13 August, 2023",Aug-2023,,1,152,15%
CUST1642,1000,Samsung,30,39,26-35,Female,Rangpur,4,3,Satisfied,Too expensive for features,Negative,Pricing Issue,-1,"13 June, 2024",Jun-2024,,0,151,15%
CUST1643,1000,Oppo,52,39,46-55,Male,Sylhet,4,3,Satisfied,Too expensive for features,Negative,Pricing Issue,-1,"23 April, 2023",Apr-2023,,0,151,15%
CUST1644,1000,Oneplus,23,39,18-25,Male,Dhaka,1,3,Very Dissatisfied,Too expensive for features,Negative,Pricing Issue,-1,"8 September, 2023",Sep-2023,,1,151,15%
CUST1645,1000,Vivo,35,39,26-35,Female,Sylhet,2,3,Dissatisfied,Lags frequently,Negative,Slow System,-1,"21 August, 2023",Aug-2023,,1,150,15%
CUST1646,1000,Samsung,22,39,18-25,Other,Sylhet,2,3,Dissatisfied,Great performance under heavy use,Positive,General,1,"14 December, 2024",Dec-2024,,1,149,15%
CUST1647,1000,Oneplus,42,39,36-45,Male,Sylhet,4,3,Satisfied,Excellent customer support,Positive,Service Complaint,1,"24 March, 2023",Mar-2023,,0,148,15%
CUST1648,1000,Vivo,19,39,18-25,Other,Rangpur,1,3,Very Dissatisfied,Very durable,Positive,General,1,"5 May, 2023",May-2023,,1,148,15%
CUST1649,1000,Samsung,27,39,26-35,Other,Chittagong,2,3,Dissatisfied,Amazing camera quality,Positive,General,1,"24 June, 2023",Jun-2023,,1,147,15%
